	GT1	GT10	GT11	GT12	GT13	GT14	GT15	GT16	GT17	GT18	GT2	GT3	GT4	GT5	GT6	GT7	GT8	GT9	HHM1	HHM10	HHM11	HHM12	HHM13	HHM14	HHM15	HHM16	HHM17	HHM18	HHM2	HHM3	HHM4	HHM5	HHM6	HHM7	HHM8	HHM9
ASV_24726	10	0	0	4	0	5	0	6	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	6	0	0	4	1	0	0	0	3	0	0	0	0
ASV_24728	3	1	0	6	1	7	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0	0	9	5	0	0	0	5	0	0	0	0
ASV_24741	4	1	0	10	0	6	0	9	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	3
ASV_24758	9	0	0	9	0	5	0	4	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	3	1	0	0	0	0	3	0	0	0	1
ASV_24769	4	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	14	0	0	0	8	0	0	0	8	0	0	0	1
ASV_24913	1	20	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_24926	11	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	1	0	4	0	0	0	0	0	0	0	0
ASV_24976	0	3	0	13	7	2	0	2	0	0	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	1	0	1	0	0	0	5	0	0	0	1
ASV_25502	2	0	0	4	0	0	0	13	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	12
ASV_25511	1	1	0	2	1	12	0	1	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	4	0	3	0	8	0	0	0	2	0	0	0	1
ASV_25603	1	13	0	4	9	0	0	1	0	0	0	0	0	3	0	0	1	5	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ASV_26098	4	2	0	1	0	1	0	5	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	5	0	6	0	7	0	0	0	0	0	0	0	7
ASV_9245	17	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	5	0	0	0	12	0	0	0	1
ASV_9247	13	1	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	6	0	0	0	3	0	0	0	1
ASV_9309	15	1	0	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	0	2	0	0	0	0	0	0	0	5
ASV_9554	5	1	0	24	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	1
ASV_9575	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	4	0	1	0	14	0	0	0	5	0	0	0	2
ASV_9624	0	4	0	6	5	6	0	1	0	0	0	0	0	1	0	0	2	2	0	4	0	0	0	0	0	2	6	1	0	0	0	1	0	0	0	0
ASV_9629	0	3	0	5	5	2	0	1	0	0	0	0	0	6	0	0	3	9	0	1	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0
ASV_9643	0	2	0	5	2	1	0	0	0	0	0	0	0	2	0	0	2	9	0	4	0	0	0	0	0	6	6	0	0	0	0	2	0	0	0	0
ASV_9856	6	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	2	1	4	0	0	0	7	0	0	0	10
ASV_9873	1	2	0	13	0	1	0	3	0	0	0	0	0	9	0	0	0	0	0	1	0	0	0	7	0	3	0	0	0	0	0	0	0	0	0	1
ASV_9904	0	13	0	2	11	1	0	0	0	0	0	0	0	6	0	0	3	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
ASV_10065	0	0	0	1	0	7	0	0	0	0	0	0	0	3	0	0	3	7	0	6	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	1
ASV_10188	2	3	0	9	2	0	0	0	0	0	0	0	0	2	0	0	5	1	0	1	0	0	0	0	0	3	4	2	0	0	0	6	0	0	0	0
ASV_10234	23	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	5	0	1	0	3	0	0	0	3	0	0	0	0
ASV_10235	5	1	0	0	0	0	0	20	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
ASV_10274	0	2	0	2	2	5	0	3	0	0	0	0	0	1	0	0	12	0	0	6	0	0	0	0	0	3	2	1	0	0	0	1	0	0	0	0
ASV_10414	0	0	0	0	10	5	0	1	0	0	0	0	0	1	0	0	2	7	0	3	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0
ASV_10543	9	1	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	3	0	0	0	0	0	0	0	2
ASV_10559	8	0	0	7	1	9	0	1	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	2	6	1	0	0	0	0	0	0	0	0
ASV_10577	12	0	0	3	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	13	0	2	1	2	0	0	0	0	0	0	0	2
ASV_10598	3	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	3	4	0	0	0	0	0	5	0	2	13	5	0	0	0	1	0	0	0	0
ASV_10627	0	4	0	5	1	0	0	0	0	0	0	0	0	9	0	0	0	13	0	2	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0
ASV_10744	0	3	0	7	2	0	0	4	0	0	0	0	0	1	0	0	1	14	0	1	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	1
ASV_10751	0	0	0	3	0	17	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0	7	7	1	0	0	0	0	0	0	0	0
ASV_10752	0	0	0	8	2	12	0	2	0	0	0	0	0	2	0	0	3	4	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4
ASV_10754	0	0	0	4	10	5	0	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	12	0	0	0	0	0	0	0	0	1
ASV_10762	0	0	0	3	1	7	0	0	0	0	0	0	0	5	0	0	9	0	0	5	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0
ASV_10765	0	1	0	8	0	6	0	1	0	0	0	0	0	1	0	0	2	2	0	3	0	0	0	1	0	3	1	7	0	0	0	3	0	0	0	1
ASV_10779	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0
ASV_10923	1	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	1	0	0	0	0
ASV_10943	4	0	0	3	0	11	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	2	5	0	0	0	9	0	0	0	0
ASV_10958	2	0	0	1	0	2	0	3	0	0	0	0	0	3	0	0	0	5	0	3	0	0	0	7	0	4	0	4	0	0	0	3	0	0	0	3
ASV_10976	4	3	0	0	0	1	0	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	5	0	5	0	0	0	1	0	0	0	3
ASV_10980	2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0	3	0	0	0	6	0	6	2	14	0	0	0	0	0	0	0	1
ASV_10994	0	17	0	0	5	0	0	0	0	0	0	0	0	0	0	0	13	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ASV_11141	0	0	0	2	5	5	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	18	0	0	0	0	4	0	0	0	0
ASV_11144	0	0	0	0	0	4	0	15	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0	9
ASV_11304	6	0	0	5	0	1	0	8	0	0	0	0	0	1	0	0	6	1	0	0	0	0	0	4	0	2	1	1	0	0	0	1	0	0	0	3
ASV_11320	9	0	0	0	0	3	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	1	11	0	0	0	2	0	0	0	3
ASV_11326	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	13	0	5	5	2	0	0	0	5	0	0	0	2
ASV_11530	0	0	0	31	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0
ASV_11533	0	0	0	5	5	4	0	0	0	0	0	0	0	2	0	0	2	4	0	9	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0
ASV_11749	4	1	0	4	4	10	0	0	0	0	0	0	0	1	0	0	1	5	0	2	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0
ASV_11756	14	2	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	3	5	5	0	0	0	0	0	0	0	1
ASV_11777	8	3	0	1	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	9	0	4	0	4	0	0	0	1	0	0	0	4
ASV_11791	3	1	0	1	0	8	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	3	2	7	0	0	0	5	0	0	0	1
ASV_11792	2	3	0	2	3	2	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	4	0	6	4	1	0	0	0	6	0	0	0	1
ASV_11799	3	0	0	7	0	5	0	2	0	0	0	0	0	1	0	0	5	0	0	1	0	0	0	1	0	3	8	2	0	0	0	2	0	0	0	0
ASV_11807	1	2	0	7	0	6	0	2	0	0	0	0	0	2	0	0	3	2	0	1	0	0	0	2	0	1	7	1	0	0	0	3	0	0	0	0
ASV_11849	0	1	0	4	0	5	0	0	0	0	0	0	0	3	0	0	7	9	0	0	0	0	0	0	0	7	2	1	0	0	0	1	0	0	0	0
ASV_11864	0	5	0	1	5	5	0	3	0	0	0	0	0	6	0	0	0	7	0	2	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1
ASV_12027	0	5	0	0	16	11	0	3	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV_12030	0	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	27
ASV_12220	9	0	0	2	0	3	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	11	0	0	1	5	0	0	0	4	0	0	0	0
ASV_12242	14	0	0	2	0	4	0	1	0	0	0	0	0	1	0	0	4	2	0	0	0	0	0	4	0	1	2	3	0	0	0	2	0	0	0	0
ASV_12299	1	2	0	7	7	1	0	0	0	0	0	0	0	2	0	0	0	10	0	2	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	5
ASV_12301	0	9	0	3	7	1	0	3	0	0	0	0	0	2	0	0	6	2	0	3	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0
ASV_12332	0	8	0	1	0	3	0	4	0	0	0	0	0	7	0	0	3	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6
ASV_12335	0	18	0	0	8	1	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
ASV_12487	0	1	0	14	0	4	0	3	0	0	0	0	0	1	0	0	2	1	0	4	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0	0
ASV_12513	0	2	0	2	6	5	0	2	0	0	0	0	0	2	0	0	1	7	0	5	0	0	0	1	0	1	4	2	0	0	0	0	0	0	0	0
ASV_12537	0	0	0	0	1	10	0	1	0	0	0	0	0	6	0	0	4	8	0	3	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0
ASV_12723	7	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	4	0	0	0	4	0	0	0	2	0	0	0	18
ASV_12738	4	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	8
ASV_12848	0	1	0	5	0	6	0	4	0	0	0	0	0	2	0	0	1	8	0	5	0	0	0	1	0	2	1	3	0	0	0	0	0	0	0	1
ASV_12994	0	0	0	24	14	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_13012	0	0	0	4	0	27	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	2
ASV_13158	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
ASV_13422	1	31	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0
ASV_13583	0	6	0	1	0	1	0	3	0	0	0	0	0	1	0	0	2	3	0	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0
ASV_13593	0	3	0	1	2	3	0	18	0	0	0	0	0	2	0	0	1	2	0	1	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	3
ASV_13764	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
ASV_13806	5	0	0	1	0	1	0	2	0	0	0	0	0	2	0	0	1	6	0	5	0	0	0	1	0	1	1	6	0	0	0	4	0	0	0	4
ASV_13819	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0	6	0	0	0	11	0	0	0	2
ASV_13859	5	2	0	1	2	3	0	0	0	0	0	0	0	5	0	0	2	0	0	3	0	0	0	3	0	1	8	4	0	0	0	1	0	0	0	0
ASV_13860	2	0	0	7	0	11	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	4	0	3	2	6	0	0	0	0	0	0	0	0
ASV_13930	1	3	0	0	1	0	0	21	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	3
ASV_13966	0	6	0	8	1	7	0	5	0	0	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
ASV_14414	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	17	1	0	9	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0
ASV_14462	4	0	0	0	0	2	0	3	0	0	0	0	0	4	0	0	1	10	0	0	0	0	0	2	0	3	7	1	0	0	0	2	0	0	0	1
ASV_14489	9	0	0	3	1	3	0	3	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	6	0	2	0	4	0	0	0	2	0	0	0	0
ASV_14528	1	0	0	5	0	0	0	3	0	0	0	0	0	10	0	0	3	0	0	0	0	0	0	6	0	8	0	2	0	0	0	1	0	0	0	1
ASV_14573	0	15	0	0	9	2	0	1	0	0	0	0	0	1	0	0	4	1	0	4	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
ASV_14802	1	2	0	5	6	3	0	0	0	0	0	0	0	2	0	0	8	0	0	5	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	2
ASV_14804	0	0	0	4	8	0	0	0	0	0	0	0	0	2	0	0	4	21	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_14986	0	0	0	2	1	0	0	9	0	0	0	0	0	4	0	0	1	3	0	1	0	0	0	4	0	4	0	5	0	0	0	1	0	0	0	5
ASV_15152	8	4	0	3	0	5	0	3	0	0	0	0	0	2	0	0	3	1	0	2	0	0	0	5	0	0	0	1	0	0	0	2	0	0	0	1
ASV_15304	0	12	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV_15322	0	2	0	4	1	2	0	2	0	0	0	0	0	1	0	0	4	6	0	5	0	0	0	3	0	2	1	4	0	0	0	2	0	0	0	1
ASV_15331	0	12	0	0	2	3	0	1	0	0	0	0	0	2	0	0	2	7	0	1	0	0	0	2	0	3	3	0	0	0	0	1	0	0	0	1
ASV_15582	0	3	0	2	13	2	0	0	0	0	0	0	0	3	0	0	4	3	0	1	0	0	0	0	0	2	2	3	0	0	0	2	0	0	0	0
ASV_16030	3	0	0	5	0	6	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0	0	0	1	0	9	0	4	0	0	0	6	0	0	0	1
ASV_16534	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
ASV_16700	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	11	0	0	0	22	0	0	0	0
ASV_16759	7	0	0	6	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	2	2	5	0	0	0	5	0	0	0	2
ASV_16829	8	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14	0	1	0	5	0	0	0	0	0	0	0	8
ASV_16880	2	4	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	6
ASV_16951	0	11	0	0	0	12	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	3
ASV_17217	0	0	0	4	15	5	0	2	0	0	0	0	0	3	0	0	5	1	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
ASV_17240	0	0	0	1	8	0	0	1	0	0	0	0	0	1	0	0	8	0	0	2	0	0	0	0	0	4	13	0	0	0	0	1	0	0	0	1
ASV_17243	0	10	0	1	1	1	0	4	0	0	0	0	0	4	0	0	5	11	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
ASV_17280	0	0	0	2	0	9	0	1	0	0	0	0	0	1	0	0	2	4	0	1	0	0	0	0	0	0	0	4	0	0	0	16	0	0	0	0
ASV_17286	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	2	0	1	7	12	0	0	0	4	0	0	0	1
ASV_17811	9	0	0	5	0	6	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	3	0	2	0	4	0	0	0	7	0	0	0	0
ASV_17840	2	6	0	4	4	0	0	2	0	0	0	0	0	0	0	0	6	1	0	4	0	0	0	1	0	3	3	1	0	0	0	0	0	0	0	3
ASV_17903	0	5	0	0	15	1	0	2	0	0	0	0	0	4	0	0	4	1	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
ASV_18183	2	2	0	4	7	1	0	2	0	0	0	0	0	4	0	0	4	1	0	4	0	0	0	1	0	3	4	0	0	0	0	1	0	0	0	0
ASV_18214	0	0	0	0	24	4	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	4	2	0	0	0	0	3	0	0	0	0
ASV_18216	0	4	0	1	4	15	0	1	0	0	0	0	0	1	0	0	2	0	0	2	0	0	0	1	0	0	0	8	0	0	0	1	0	0	0	0
ASV_18977	0	6	0	2	2	0	0	0	0	0	0	0	0	7	0	0	1	0	0	3	0	0	0	2	0	3	9	1	0	0	0	0	0	0	0	4
ASV_19253	0	0	0	3	3	3	0	4	0	0	0	0	0	2	0	0	3	16	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	2
ASV_19584	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	15	0	3	0	0	0	14	0	0	0	0
ASV_20092	1	2	0	1	1	4	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	7
ASV_20490	2	0	0	18	0	12	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	1
ASV_20514	0	5	0	1	1	1	0	0	0	0	0	0	0	1	0	0	16	0	0	4	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	1
ASV_21188	3	0	0	3	0	1	0	1	0	0	0	0	0	2	0	0	2	8	0	0	0	0	0	4	0	1	10	0	0	0	0	3	0	0	0	2
ASV_21291	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	37
ASV_21371	4	6	0	5	0	0	0	9	0	0	0	0	0	3	0	0	1	0	0	3	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	1
ASV_21911	0	0	0	16	11	1	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0
ASV_21948	0	0	0	2	0	4	0	4	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	11	7	1	0	0	0	6	0	0	0	0
ASV_22042	0	0	0	1	5	4	0	2	0	0	0	0	0	7	0	0	2	4	0	6	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	4
ASV_22892	4	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	3	6	0	0	0	0	0	1	0	0	6	7	0	0	0	3	0	0	0	1
ASV_22893	6	0	0	1	3	2	0	5	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	2	3	0	0	0	1	0	0	0	14
ASV_22978	3	2	0	5	8	0	0	0	0	0	0	0	0	1	0	0	4	3	0	1	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	4
ASV_23191	0	1	0	3	7	8	0	3	0	0	0	0	0	2	0	0	0	6	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	5
ASV_23516	0	1	0	9	8	0	0	0	0	0	0	0	0	3	0	0	3	4	0	5	0	0	0	0	0	3	2	0	0	0	0	1	0	0	0	1
ASV_23590	0	2	0	6	1	2	0	0	0	0	0	0	0	1	0	0	2	9	0	3	0	0	0	2	0	0	4	0	0	0	0	1	0	0	0	7
ASV_23618	0	0	0	3	3	2	0	2	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	4	0	3	4	4	0	0	0	10	0	0	0	0
ASV_24626	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	29
ASV_24911	2	1	0	7	1	0	0	0	0	0	0	0	0	5	0	0	5	2	0	1	0	0	0	0	0	1	11	1	0	0	0	3	0	0	0	0
ASV_24962	0	2	0	4	8	0	0	2	0	0	0	0	0	10	0	0	4	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	4
ASV_25010	0	4	0	6	8	8	0	0	0	0	0	0	0	4	0	0	3	2	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0
ASV_25015	3	7	0	2	1	3	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	4	0	0	3	1	0	0	0	2	0	0	0	6
ASV_25414	1	0	0	6	0	2	0	4	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	1	0	2	1	5	0	0	0	0	0	0	0	11
ASV_25577	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	17	0	0	0	19
ASV_25682	0	0	0	0	6	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8732	1	0	0	0	15	4	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	8	0	0	0	7	0	0	0	0
ASV_8864	0	0	0	8	17	3	0	1	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
ASV_8994	21	0	0	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	6	0	2	0	0	0	3	0	0	0	0
ASV_9020	0	1	0	4	20	0	0	0	0	0	0	0	0	0	0	0	1	4	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
ASV_9251	3	1	0	0	3	1	0	9	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	1	0	1	0	5	0	0	0	1	0	0	0	9
ASV_9332	0	3	0	2	0	6	0	2	0	0	0	0	0	6	0	0	5	9	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
ASV_9580	4	0	0	3	7	7	0	0	0	0	0	0	0	0	0	0	2	15	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
ASV_9585	3	0	0	0	0	8	0	4	0	0	0	0	0	1	0	0	1	5	0	1	0	0	0	7	0	2	4	2	0	0	0	0	0	0	0	2
ASV_9588	8	2	0	0	3	1	0	5	0	0	0	0	0	0	0	0	2	13	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0
ASV_9609	1	5	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	2	0	1	0	0	0	3	0	19	0	1	0	0	0	1	0	0	0	2
ASV_9616	0	38	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV_9729	0	0	0	7	7	2	0	1	0	0	0	0	0	2	0	0	3	5	0	3	0	0	0	0	0	3	5	1	0	0	0	0	0	0	0	1
ASV_9882	3	3	0	12	0	7	0	2	0	0	0	0	0	2	0	0	4	3	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1
ASV_9916	0	2	0	1	5	7	0	1	0	0	0	0	0	5	0	0	6	5	0	4	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0
ASV_10028	0	0	0	1	7	17	0	4	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0
ASV_10034	0	0	0	4	10	4	0	2	0	0	0	0	0	2	0	0	2	4	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	0	0
ASV_10060	0	0	0	0	8	5	0	0	0	0	0	0	0	2	0	0	2	0	0	6	0	0	0	0	0	9	7	0	0	0	0	0	0	0	0	0
ASV_10213	4	1	0	4	3	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	0	9	2	5	0	0	0	4	0	0	0	0
ASV_10242	1	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	2	10	0	0	0	12	0	0	0	0
ASV_10259	2	3	0	8	1	2	0	1	0	0	0	0	0	0	0	0	3	4	0	2	0	0	0	2	0	3	6	2	0	0	0	0	0	0	0	0
ASV_10262	0	5	0	4	8	5	0	0	0	0	0	0	0	2	0	0	4	0	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
ASV_10411	2	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV_10563	4	0	0	5	0	3	0	0	0	0	0	0	0	1	0	0	0	12	0	0	0	0	0	0	0	2	2	5	0	0	0	5	0	0	0	0
ASV_10570	3	2	0	0	3	0	0	13	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	8
ASV_10587	2	3	0	4	0	0	0	4	0	0	0	0	0	3	0	0	0	1	0	1	0	0	0	7	0	7	0	4	0	0	0	3	0	0	0	0
ASV_10595	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	12
ASV_10605	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	31	0	0	0	0	0	0	0	0	0
